,tp,contactdate,contacttime,blocknumber,streetname,ReasonForStop,fulladdress,lat,lon
26497,stop,2015-10-20 0:00:00,1811,200,Grand Ave,Traffic Violation,200 Grand Ave,37.811469,-122.2612679
26498,stop,2015-10-20 0:00:00,1735,400,Grand Ave,Traffic Violation,400 Grand Ave,37.8087767,-122.2538152
26499,stop,2015-10-20 0:00:00,1748,400,Grand Ave,Traffic Violation,400 Grand Ave,37.8087767,-122.2538152
26500,stop,2015-10-20 0:00:00,1758,400,Grand Ave,Traffic Violation,400 Grand Ave,37.8087767,-122.2538152
26501,stop,2015-10-20 0:00:00,1755,600,Grand Ave,Traffic Violation,600 Grand Ave,37.8096579,-122.2497913
26502,stop,2015-10-20 0:00:00,1810,600,Grand Ave,Traffic Violation,600 Grand Ave,37.8096579,-122.2497913
26503,stop,2015-10-20 0:00:00,1800,3900,Grand Ave,Traffic Violation,3900 Grand Ave,37.8185137,-122.2444949
26504,stop,2015-10-20 0:00:00,1813,,Grand Ave & Bellevue,Traffic Violation,Grand Ave & Bellevue,37.8098562,-122.2596911
26505,stop,2015-10-20 0:00:00,607,,Harmon & 57th Ave,Traffic Violation,Harmon & 57th Ave,37.769708,-122.1965215
26506,stop,2015-10-20 0:00:00,1147,6100,Herzog St,Traffic Violation,6100 Herzog St,37.8441532,-122.2825138
26507,stop,2015-10-20 0:00:00,1951,1800,Independence Way,Traffic Violation,1800 Independence Way,37.7891686,-122.240091
26508,stop,2015-10-20 0:00:00,2147,3200,International Bl,Traffic Violation,3200 International Bl,37.7777273,-122.2255873
26509,stop,2015-10-20 0:00:00,1957,3300,INTERNATIONAL BLVD,Traffic Violation,3300 INTERNATIONAL BLVD,37.7772749,-122.2243949
26510,stop,2015-10-20 0:00:00,420,3400,INTERNATIONAL BLVD,Traffic Violation,3400 INTERNATIONAL BLVD,37.7767729,-122.223597
26511,stop,2015-10-20 0:00:00,15,3600,INTERNATIONAL BLVD,Traffic Violation,3600 INTERNATIONAL BLVD,37.775923,-122.2218018
26512,stop,2015-10-20 0:00:00,437,4000,INTERNATIONAL BLVD,Traffic Violation,4000 INTERNATIONAL BLVD,37.7739261,-122.2177724
26513,stop,2015-10-20 0:00:00,2059,4000,INTERNATIONAL BLVD,Traffic Violation,4000 INTERNATIONAL BLVD,37.7739261,-122.2177724
26514,stop,2015-10-20 0:00:00,0,4300,INTERNATIONAL BLVD,Traffic Violation,4300 INTERNATIONAL BLVD,37.7724453,-122.214528
26515,stop,2015-10-20 0:00:00,53,4500,INTERNATIONAL BLVD,Traffic Violation,4500 INTERNATIONAL BLVD,37.7714918,-122.2126765
26516,stop,2015-10-20 0:00:00,914,,Keller Ave & Hansom Dr,Traffic Violation,Keller Ave & Hansom Dr,37.7697535,-122.1362887
26517,stop,2015-10-20 0:00:00,2100,400,MACARTHUR BLVD,Traffic Violation,400 MACARTHUR BLVD,37.8106825,-122.249643
26518,stop,2015-10-20 0:00:00,1913,2400,MacArthur Blvd,Traffic Violation,2400 MacArthur Blvd,37.7998608,-122.2134014
26519,stop,2015-10-20 0:00:00,2005,8900,MACARTHUR BLVD,Traffic Violation,8900 MACARTHUR BLVD,37.7563697,-122.161411
26520,stop,2015-10-20 0:00:00,1446,9300,MACARTHUR BLVD,Traffic Violation,9300 MACARTHUR BLVD,37.753702,-122.1603322
26521,stop,2015-10-20 0:00:00,1831,9800,MacArthur Blvd,Traffic Violation,9800 MacArthur Blvd,37.7496795,-122.1583285
26522,stop,2015-10-20 0:00:00,1443,2400,MARKET ST,Probable Cause,2400 MARKET ST,37.8160566,-122.2778676
26523,stop,2015-10-20 0:00:00,1800,6100,MARSHALL ST,Probable Cause,6100 MARSHALL ST,37.8438186,-122.2849726
26524,stop,2015-10-20 0:00:00,1800,6100,MARSHALL ST,Probable Cause,6100 MARSHALL ST,37.8438186,-122.2849726
26525,stop,2015-10-20 0:00:00,1800,6100,MARSHALL ST,Probable Cause,6100 MARSHALL ST,37.8438186,-122.2849726
26526,stop,2015-10-20 0:00:00,30,1400,MIDDLE HARBOR RD,Traffic Violation,1400 MIDDLE HARBOR RD,37.7996964,-122.2976188
26527,stop,2015-10-20 0:00:00,2302,1400,MIDDLE HARBOR RD,Traffic Violation,1400 MIDDLE HARBOR RD,37.7996964,-122.2976188
26528,stop,2015-10-20 0:00:00,1401,7200,Outlook Ave,Traffic Violation,7200 Outlook Ave,37.7713306,-122.1704585
26529,stop,2015-10-20 0:00:00,1123,2200,Park Bl,Traffic Violation,2200 Park Bl,37.8011413,-122.2470416
26530,stop,2015-10-20 0:00:00,1225,3800,PIEDMONT AVE,Traffic Violation,3800 PIEDMONT AVE,37.8239276,-122.2553978
26531,stop,2015-10-20 0:00:00,1745,1800,Pleasant Valley,Traffic Violation,1800 Pleasant Valley,37.8297557,-122.2465435
26532,stop,2015-10-20 0:00:00,1409,7800,PLYMOUTH ST,Traffic Violation,7800 PLYMOUTH ST,37.7609046,-122.1779975
26533,stop,2015-10-20 0:00:00,1409,7800,PLYMOUTH ST,Traffic Violation,7800 PLYMOUTH ST,37.7609046,-122.1779975
26534,stop,2015-10-20 0:00:00,56,4100,TELEGRAPH AV,Traffic Violation,4100 TELEGRAPH AV,37.8296334,-122.2639753
26535,stop,2015-10-20 0:00:00,34,3900,Telegraph Avenue,Traffic Violation,3900 Telegraph Avenue,37.8285051,-122.2640151
26536,stop,2015-10-20 0:00:00,829,1900,WEBSTER ST,Traffic Violation,1900 WEBSTER ST,37.8069464,-122.2663344
26537,stop,2015-10-20 0:00:00,1521,3900,Webster St,Traffic Violation,3900 Webster St,37.8275698,-122.2609331
26538,stop,2015-10-20 0:00:00,1919,2300,WEST ST,Probable Cause,2300 WEST ST,37.8137388,-122.2756573
26539,stop,2015-10-21 0:00:00,1519,,103RD AV & GRAFFIAN ST,Traffic Violation,103RD AV & GRAFFIAN ST,37.7394583,-122.169736
26540,stop,2015-10-21 0:00:00,1934,,14TH & CLAY ST,Probable Cause,14TH & CLAY ST,37.8052745,-122.273589
26541,stop,2015-10-21 0:00:00,1711,2300,15TH ST,Probation/Parole,2300 15TH ST,37.8139489,-122.2972532
26542,stop,2015-10-21 0:00:00,1430,,18TH ST & MYRTLE ST,Traffic Violation,18TH ST & MYRTLE ST,37.8114008,-122.2809093
26543,stop,2015-10-21 0:00:00,835,,21ST AVE & E 21 ST,Traffic Violation,21ST AVE & E 21 ST,37.7902163,-122.2341196
26544,stop,2015-10-21 0:00:00,845,,21ST AVE & E 21 ST,Traffic Violation,21ST AVE & E 21 ST,37.7902163,-122.2341196
26545,stop,2015-10-21 0:00:00,910,,21ST AVE & E 21 ST,Traffic Violation,21ST AVE & E 21 ST,37.7902163,-122.2341196
26546,stop,2015-10-21 0:00:00,925,,21ST AVE & E 21 ST,Traffic Violation,21ST AVE & E 21 ST,37.7902163,-122.2341196
26547,stop,2015-10-21 0:00:00,1809,2100,23RD AVE,Traffic Violation,2100 23RD AVE,37.7886783,-122.2313827
26548,stop,2015-10-21 0:00:00,2017,,25TH AVE & E 27TH ST,Traffic Violation,25TH AVE & E 27TH ST,37.7922991,-122.2240268
26549,stop,2015-10-21 0:00:00,2017,,25TH AVE & E 27TH ST,Traffic Violation,25TH AVE & E 27TH ST,37.7922991,-122.2240268
26550,stop,2015-10-21 0:00:00,2112,1400,27th Ave,Traffic Violation,1400 27th Ave,37.7807746,-122.2314619
26551,stop,2015-10-21 0:00:00,1630,200,27th St,Traffic Violation,200 27th St,37.8127755,-122.2616261
26552,stop,2015-10-21 0:00:00,307,400,27TH ST,Probation/Parole,400 27TH ST,37.8160897,-122.2656382
26553,stop,2015-10-21 0:00:00,1605,800,30TH ST,Traffic Violation,800 30TH ST,37.820078,-122.2735742
26554,stop,2015-10-21 0:00:00,1858,1400,34TH AV,Traffic Violation,1400 34TH AV,37.7769905,-122.2233534
26555,stop,2015-10-21 0:00:00,341,,34TH AV & INTERNATIONAL BLVD,Traffic Violation,34TH AV & INTERNATIONAL BLVD,37.7767097,-122.223825
26556,stop,2015-10-21 0:00:00,1903,,34TH AV & INTERNATIONAL BLVD,Consensual Encounter,34TH AV & INTERNATIONAL BLVD,37.7767097,-122.223825
26557,stop,2015-10-21 0:00:00,1813,1400,34TH ST,Traffic Violation,1400 34TH ST,37.825895,-122.2841361
26558,stop,2015-10-21 0:00:00,2337,1300,37th Ave,Reasonable Suspicion,1300 37th Ave,37.7749344,-122.2207548
26559,stop,2015-10-21 0:00:00,2337,1300,37th Ave,Reasonable Suspicion,1300 37th Ave,37.7749344,-122.2207548
26560,stop,2015-10-21 0:00:00,2317,,38TH AV & INTERNATIONAL BLVD,Reasonable Suspicion,38TH AV & INTERNATIONAL BLVD,37.774788,-122.2199325
26561,stop,2015-10-21 0:00:00,1028,,38th Ave & Suter St,Traffic Violation,38th Ave & Suter St,37.788681,-122.2015739
26562,stop,2015-10-21 0:00:00,2031,1700,45TH AV,Traffic Violation,1700 45TH AV,37.7734999,-122.2113504
26563,stop,2015-10-21 0:00:00,1745,1800,4TH AV,Probable Cause,1800 4TH AV,37.7990868,-122.2510151
26564,stop,2015-10-21 0:00:00,1825,,51st St & Telegraph Ave,Probable Cause,51st St & Telegraph Ave,37.8373015,-122.2622878
26565,stop,2015-10-21 0:00:00,1428,,55TH AVE & FLEMING AVE,Traffic Violation,55TH AVE & FLEMING AVE,37.7752484,-122.1920728
26566,stop,2015-10-21 0:00:00,1600,600,55TH ST,Traffic Violation,600 55TH ST,37.8405283,-122.2649865
26567,stop,2015-10-21 0:00:00,945,800,55th St,Traffic Violation,800 55th St,37.839779,-122.2698501
26568,stop,2015-10-21 0:00:00,1616,500,59TH ST,Reasonable Suspicion,500 59TH ST,37.8450247,-122.2612327
26569,stop,2015-10-21 0:00:00,1616,500,59TH ST,Reasonable Suspicion,500 59TH ST,37.8450247,-122.2612327
26570,stop,2015-10-21 0:00:00,2323,900,5TH AV,Traffic Violation,900 5TH AV,37.7934853,-122.2566286
26571,stop,2015-10-21 0:00:00,1944,,77th Ave & Halliday Ave,Traffic Violation,77th Ave & Halliday Ave,37.763322,-122.1756409
26572,stop,2015-10-21 0:00:00,1456,,7TH & WILLOW ST,Probable Cause,7TH & WILLOW ST,37.806591,-122.3008712
26573,stop,2015-10-21 0:00:00,1715,900,81st Ave,Traffic Violation,900 81st Ave,37.751932,-122.1875867
26574,stop,2015-10-21 0:00:00,1816,,82ND & BANCROFT AV,Reasonable Suspicion,82ND & BANCROFT AV,37.7600891,-122.1703692
26575,stop,2015-10-21 0:00:00,1610,2200,82nd Ave,Traffic Violation,2200 82nd Ave,37.7600891,-122.1703692
26576,stop,2015-10-21 0:00:00,1800,,82nd Ave & Dowling St,Traffic Violation,82nd Ave & Dowling St,37.760701,-122.1690958
26577,stop,2015-10-21 0:00:00,723,1400,83RD AV,Probable Cause,1400 83RD AV,37.7550988,-122.1781992
26578,stop,2015-10-21 0:00:00,723,1400,83RD AV,Probable Cause,1400 83RD AV,37.7550988,-122.1781992
26579,stop,2015-10-21 0:00:00,2219,,83rd Ave & International Blvd,Reasonable Suspicion,83rd Ave & International Blvd,37.7548225,-122.1783238
26580,stop,2015-10-21 0:00:00,2324,1400,84th Ave,Traffic Violation,1400 84th Ave,37.7542942,-122.1776083
26581,stop,2015-10-21 0:00:00,1547,1100,85TH AV,Traffic Violation,1100 85TH AV,37.7508877,-122.1819552
26582,stop,2015-10-21 0:00:00,1602,1300,85TH AV,Traffic Violation,1300 85TH AV,37.7524892,-122.1789353
26583,stop,2015-10-21 0:00:00,1901,1400,85TH AV,Traffic Violation,1400 85TH AV,37.7536767,-122.1772995
26584,stop,2015-10-21 0:00:00,1612,,85th Av & International Blvd,Traffic Violation,85th Av & International Blvd,37.753362,-122.1770859
26585,stop,2015-10-21 0:00:00,1916,,86TH AV & HOLLY ST,Traffic Violation,86TH AV & HOLLY ST,37.7536272,-122.1751937
26586,stop,2015-10-21 0:00:00,1355,1700,88TH AV,Probable Cause,1700 88TH AV,37.7525252,-122.1718333
26587,stop,2015-10-21 0:00:00,1010,,98th & Olive St,Traffic Violation,98th & Olive St,37.7474104,-122.1640125
26588,stop,2015-10-21 0:00:00,850,,98th Ave & Sunnyside St,Traffic Violation,98th Ave & Sunnyside St,37.7478932,-122.1629503
26589,stop,2015-10-21 0:00:00,1617,8500,A St,Traffic Violation,8500 A St,37.7523849,-122.1786626
26590,stop,2015-10-21 0:00:00,1515,700,ADELINE ST,Probable Cause,700 ADELINE ST,37.8041675,-122.2874524
26591,stop,2015-10-21 0:00:00,1041,5500,Adeline St,Probable Cause,5500 Adeline St,37.8394163,-122.275164
26592,stop,2015-10-21 0:00:00,1544,6600,Arthur St,Traffic Violation,6600 Arthur St,37.7682552,-122.1850121
26593,stop,2015-10-21 0:00:00,2119,6500,Avenal Ave,Traffic Violation,6500 Avenal Ave,37.7669085,-122.1884912
26594,stop,2015-10-21 0:00:00,1636,4500,BANCROFT AV,Traffic Violation,4500 BANCROFT AV,37.7726511,-122.2119805
26595,stop,2015-10-21 0:00:00,1515,4800,Bancroft Avenue,Traffic Violation,4800 Bancroft Avenue,37.7717805,-122.2083924
26596,stop,2015-10-21 0:00:00,1811,2800,Broadway,Traffic Violation,2800 Broadway,37.8164596,-122.2632176
26597,stop,2015-10-21 0:00:00,1922,,BROADWAY TER & COUNTRY CLUB DR,Traffic Violation,BROADWAY TER & COUNTRY CLUB DR,37.839662,-122.2423349
26598,stop,2015-10-21 0:00:00,1858,,Broadway Terrace & Country Club Drive,Traffic Violation,Broadway Terrace & Country Club Drive,37.839662,-122.2423349
26599,stop,2015-10-21 0:00:00,1812,600,BROCKHURST ST,Traffic Violation,600 BROCKHURST ST,37.8219927,-122.2704112
26600,stop,2015-10-21 0:00:00,2203,,Brooklyn Ave & Merritt Ave,Traffic Violation,Brooklyn Ave & Merritt Ave,37.8049216,-122.2495782
26601,stop,2015-10-21 0:00:00,1229,,CAMDEN ST & SEMINARY AVE,Traffic Violation,CAMDEN ST & SEMINARY AVE,37.7754514,-122.1853912
26602,stop,2015-10-21 0:00:00,926,,Carson St & Fair Ave,Traffic Violation,Carson St & Fair Ave,37.7903395,-122.1854363
26603,stop,2015-10-21 0:00:00,1720,,COLTON BLVD & MOUNTAIN BLVD,Traffic Violation,COLTON BLVD & MOUNTAIN BLVD,37.8294569,-122.2109412
26604,stop,2015-10-21 0:00:00,1937,3900,E 12th St,Traffic Violation,3900 E 12th St,37.7732005,-122.2199008
26605,stop,2015-10-21 0:00:00,2349,,E 12TH ST & 37TH AV,Traffic Violation,E 12TH ST & 37TH AV,37.7741708,-122.2216691
26606,stop,2015-10-21 0:00:00,2224,,E 18TH ST & 35TH AV,Traffic Violation,E 18TH ST & 35TH AV,37.780745,-122.2200637
26607,stop,2015-10-21 0:00:00,2224,,E 18TH ST & 35TH AV,Traffic Violation,E 18TH ST & 35TH AV,37.780745,-122.2200637
26608,stop,2015-10-21 0:00:00,1032,400,E 19TH ST,Traffic Violation,400 E 19TH ST,37.7997878,-122.2500484
26609,stop,2015-10-21 0:00:00,850,2100,E 20 ST,Traffic Violation,2100 E 20 ST,37.789367,-122.2349692
26610,stop,2015-10-21 0:00:00,1655,2700,E 20TH ST,Probable Cause,2700 E 20TH ST,37.7849566,-122.2275047
26611,stop,2015-10-21 0:00:00,945,2000,E 21st St,Traffic Violation,2000 E 21st St,37.791088,-122.2348775
26612,stop,2015-10-21 0:00:00,818,,E 21st St,Traffic Violation,E 21st St,37.7979682,-122.2446445
26613,stop,2015-10-21 0:00:00,1450,,EASTLAWN ST & SEMINARY AV,Traffic Violation,EASTLAWN ST & SEMINARY AV,37.764103,-122.2009976
26614,stop,2015-10-21 0:00:00,1403,,EDWARDS AVE & Hwy 580,Traffic Violation,EDWARDS AVE & Hwy 580,37.7752962,-122.1658289
26615,stop,2015-10-21 0:00:00,1242,5100,Foothill Blvd,Traffic Violation,5100 Foothill Blvd,37.7727817,-122.2047624
26616,stop,2015-10-21 0:00:00,1930,,FOOTHILL BLVD & FRUITVALE AV,Traffic Violation,FOOTHILL BLVD & FRUITVALE AV,37.7837518,-122.2227823
26617,stop,2015-10-21 0:00:00,1807,2800,FRUITVALE AV,Traffic Violation,2800 FRUITVALE AV,37.7919056,-122.219506
26618,stop,2015-10-21 0:00:00,1817,2800,FRUITVALE AV,Traffic Violation,2800 FRUITVALE AV,37.7919056,-122.219506
26619,stop,2015-10-21 0:00:00,1719,200,Grand Ave,Traffic Violation,200 Grand Ave,37.811469,-122.2612679
26620,stop,2015-10-21 0:00:00,1705,300,Grand Ave,Traffic Violation,300 Grand Ave,37.8093223,-122.2568367
26621,stop,2015-10-21 0:00:00,1745,300,Grand Ave,Traffic Violation,300 Grand Ave,37.8093223,-122.2568367
26622,stop,2015-10-21 0:00:00,1755,300,Grand Ave,Traffic Violation,300 Grand Ave,37.8093223,-122.2568367
26623,stop,2015-10-21 0:00:00,1655,500,Grand Ave,Traffic Violation,500 Grand Ave,37.808888,-122.251359
26624,stop,2015-10-21 0:00:00,1655,3200,GRAND AVE,Traffic Violation,3200 GRAND AVE,37.8115501,-122.2473534
26625,stop,2015-10-21 0:00:00,1709,3300,GRAND AVE,Traffic Violation,3300 GRAND AVE,37.8127065,-122.2467994
26626,stop,2015-10-21 0:00:00,1739,,Grand Ave & Harrison St,Traffic Violation,Grand Ave & Harrison St,37.8109488,-122.2622932
26627,stop,2015-10-21 0:00:00,1727,,Grand Ave & Lee St,Traffic Violation,Grand Ave & Lee St,37.8090211,-122.2572541
26628,stop,2015-10-21 0:00:00,1718,,Grand Ave & Macarthur Blvd,Traffic Violation,Grand Ave & Macarthur Blvd,37.8102879,-122.2489225
26629,stop,2015-10-21 0:00:00,2023,,HELEN ST & PERALTA ST,Probation/Parole,HELEN ST & PERALTA ST,37.8222607,-122.2852625
26630,stop,2015-10-21 0:00:00,1111,,HIGH ST & MACARTHUR BLVD,Traffic Violation,HIGH ST & MACARTHUR BLVD,37.7873036,-122.1948045
26631,stop,2015-10-21 0:00:00,1835,2400,INTERNATIONAL BLVD,Probable Cause,2400 INTERNATIONAL BLVD,37.7825863,-122.2340148
26632,stop,2015-10-21 0:00:00,959,3000,International Blvd,Traffic Violation,3000 International Blvd,37.7789535,-122.228008
26633,stop,2015-10-21 0:00:00,2035,3100,International Blvd,Traffic Violation,3100 International Blvd,37.7780413,-122.2263043
26634,stop,2015-10-21 0:00:00,1823,3300,INTERNATIONAL BLVD,Traffic Violation,3300 INTERNATIONAL BLVD,37.7772749,-122.2243949
26635,stop,2015-10-21 0:00:00,2017,3500,International Blvd,Traffic Violation,3500 International Blvd,37.776243,-122.2228461
26636,stop,2015-10-21 0:00:00,921,3600,INTERNATIONAL BLVD,Traffic Violation,3600 INTERNATIONAL BLVD,37.775923,-122.2218018
26637,stop,2015-10-21 0:00:00,444,4000,INTERNATIONAL BLVD,Traffic Violation,4000 INTERNATIONAL BLVD,37.7739261,-122.2177724
26638,stop,2015-10-21 0:00:00,2132,4200,INTERNATIONAL BLVD,Traffic Violation,4200 INTERNATIONAL BLVD,37.7732078,-122.2155514
26639,stop,2015-10-21 0:00:00,1707,4900,INTERNATIONAL BLVD,Traffic Violation,4900 INTERNATIONAL BLVD,37.7697887,-122.2087584
26640,stop,2015-10-21 0:00:00,1645,8000,INTERNATIONAL BLVD,Traffic Violation,8000 INTERNATIONAL BLVD,37.756642,-122.181045
26641,stop,2015-10-21 0:00:00,941,9600,International Blvd,Traffic Violation,9600 International Blvd,37.745816,-122.1715124
26642,stop,2015-10-21 0:00:00,941,9600,International Blvd,Traffic Violation,9600 International Blvd,37.745816,-122.1715124
26643,stop,2015-10-21 0:00:00,941,9600,International Blvd,Traffic Violation,9600 International Blvd,37.745816,-122.1715124
26644,stop,2015-10-21 0:00:00,1940,800,ISABELLA ST,Traffic Violation,800 ISABELLA ST,37.8148456,-122.2752684
26645,stop,2015-10-21 0:00:00,125,1500,LAKESHORE,Traffic Violation,1500 LAKESHORE,37.7997944,-122.2565044
26646,stop,2015-10-21 0:00:00,1715,400,Lee St,Traffic Violation,400 Lee St,37.8107348,-122.2561548
26647,stop,2015-10-21 0:00:00,1701,,Lee St & Grand Ave,Traffic Violation,Lee St & Grand Ave,37.8090211,-122.2572541
26648,stop,2015-10-21 0:00:00,848,7500,Mac Arthur,Traffic Violation,7500 Mac Arthur,37.7681833,-122.1706665
26649,stop,2015-10-21 0:00:00,818,7400,MacArthur Bl,Traffic Violation,7400 MacArthur Bl,37.7688289,-122.1709474
26650,stop,2015-10-21 0:00:00,830,7400,MacArthur Bl,Traffic Violation,7400 MacArthur Bl,37.7688289,-122.1709474
26651,stop,2015-10-21 0:00:00,540,4000,Macarthur Blvd,Traffic Violation,4000 Macarthur Blvd,37.7905809,-122.1975711
26652,stop,2015-10-21 0:00:00,1214,,Macarthur Blvd & 68th Ave,Traffic Violation,Macarthur Blvd & 68th Ave,37.7712206,-122.1764203
26653,stop,2015-10-21 0:00:00,1536,,MARKET ST & MILTON ST,Traffic Violation,MARKET ST & MILTON ST,37.8167283,-122.2778551
26654,stop,2015-10-21 0:00:00,1734,,MOUNTAIN BLVD & COLTON,Traffic Violation,MOUNTAIN BLVD & COLTON,37.8293679,-122.2110207
26655,stop,2015-10-21 0:00:00,2029,3400,Park Blvd,Traffic Violation,3400 Park Blvd,37.8033738,-122.2343013
26656,stop,2015-10-21 0:00:00,1641,3800,PENNIMAN AV,Traffic Violation,3800 PENNIMAN AV,37.7872756,-122.2038288
26657,stop,2015-10-21 0:00:00,1641,3800,PENNIMAN AV,Traffic Violation,3800 PENNIMAN AV,37.7872756,-122.2038288
26658,stop,2015-10-21 0:00:00,1641,3800,PENNIMAN AV,Traffic Violation,3800 PENNIMAN AV,37.7872756,-122.2038288
26659,stop,2015-10-21 0:00:00,1840,900,Peralta St,Traffic Violation,900 Peralta St,37.8080679,-122.2965734
26660,stop,2015-10-21 0:00:00,1344,1800,Poplar St,Traffic Violation,1800 Poplar St,37.8132624,-122.2882126
26661,stop,2015-10-21 0:00:00,1649,7800,RUDSDALE ST,Traffic Violation,7800 RUDSDALE ST,37.7555962,-122.1865523
26662,stop,2015-10-21 0:00:00,1729,3600,SAN PABLO,Traffic Violation,3600 SAN PABLO,37.8272197,-122.2782598
26663,stop,2015-10-21 0:00:00,1926,2300,SAN PABLO AV,Probable Cause,2300 SAN PABLO AV,37.8138792,-122.2742779
26664,stop,2015-10-21 0:00:00,1759,,SAN PABLO AVE & MLK Jr Way,Traffic Violation,SAN PABLO AVE & MLK Jr Way,37.8105189,-122.2733217
26665,stop,2015-10-21 0:00:00,2134,6200,SHATTUCK AVE,Traffic Violation,6200 SHATTUCK AVE,37.8480938,-122.265278
26666,stop,2015-10-21 0:00:00,1750,3700,Telegraph Ave,Traffic Violation,3700 Telegraph Ave,37.8254716,-122.2651672
26667,stop,2015-10-21 0:00:00,1735,5200,Telegraph Ave,Traffic Violation,5200 Telegraph Ave,37.838476,-122.2619104
26668,stop,2015-10-21 0:00:00,1650,,W MACARTHUR BLVD & WEST ST,Traffic Violation,W MACARTHUR BLVD & WEST ST,37.8276484,-122.2716519
26669,stop,2015-10-21 0:00:00,1812,7200,Weld St,Probation/Parole,7200 Weld St,37.7633203,-122.1824319
26670,stop,2015-10-22 0:00:00,1630,500,10th St,Traffic Violation,500 10th St,37.8019646,-122.2734639
26671,stop,2015-10-22 0:00:00,1726,,12th St & Broadway,Traffic Violation,12th St & Broadway,37.8029373,-122.2717384
26672,stop,2015-10-22 0:00:00,1710,200,14th St,Traffic Violation,200 14th St,37.802002,-122.265255
26673,stop,2015-10-22 0:00:00,1725,,14th St & Jackson St,Traffic Violation,14th St & Jackson St,37.8019791,-122.2654413
26674,stop,2015-10-22 0:00:00,1518,600,18TH ST,Traffic Violation,600 18TH ST,37.8082073,-122.2732428
26675,stop,2015-10-22 0:00:00,1225,,18TH St & ADELINE ST,Traffic Violation,18TH St & ADELINE ST,37.8123688,-122.2851416
26676,stop,2015-10-22 0:00:00,141,1400,19TH AV,Traffic Violation,1400 19TH AV,37.7864609,-122.2410253
26677,stop,2015-10-22 0:00:00,1842,,19TH AV & E 19TH ST,Traffic Violation,19TH AV & E 19TH ST,37.7898004,-122.2378755
26678,stop,2015-10-22 0:00:00,1605,2200,21st Ave,Traffic Violation,2200 21st Ave,37.7910061,-122.2333381
26679,stop,2015-10-22 0:00:00,2026,1800,22nd Ave,Traffic Violation,1800 22nd Ave,37.7876004,-122.2348099
26680,stop,2015-10-22 0:00:00,1850,,22nd Ave & E 12th St,Traffic Violation,22nd Ave & E 12th St,37.7810165,-122.2340826
26681,stop,2015-10-22 0:00:00,2243,,25TH St & WEST ST,Traffic Violation,25TH St & WEST ST,37.8153851,-122.2747692
26682,stop,2015-10-22 0:00:00,1432,1300,27TH ST,Probation/Parole,1300 27TH ST,37.7984082,-122.2359585
